respondentId,timestamp,persona,demo_parentAge,demo_education,demo_relationship,demo_childrenCount,demo_childAge,health_gender,health_weightPerception,health_infoSources,nps_score,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,knowledge_7,practices_1,practices_2,practices_3,practices_4,practices_5,practices_6,practices_7,practices_8,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,retro_know_1,retro_prac_1,open_challenges,open_likes,open_suggestions
2jCpDj6HbXIRVIhVe51A,2026-02-09T12:09:26.261Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","طبيب أطفال",4,3,3,3,4,3,3,4,3,3,4,3,3,3,4,3,2,1,2,2,3,2,3,"المشكلة الأساسية هي توفير وجبات صحية","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة نظام تنبيهات للوجبات"
yGYeikK7QQeMh5NRzGCd,2026-01-27T09:53:37.345Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أم,"طفل واحد","أقل من 3 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",5,4,3,3,4,3,3,3,3,3,3,2,3,2,2,4,3,3,2,4,2,2,2,"أواجه صعوبة في تنويع الأكل بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة نظام تنبيهات للوجبات"
XJkdRjRKtIJzn1JEJYzJ,2026-01-29T13:22:06.474Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",10,4,5,4,5,4,4,5,5,5,4,3,5,5,5,5,5,5,4,5,5,3,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب توفير وجبات صحية","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة فيديوهات توضيحية أكثر"
TowHFFiBO7ROV1U0in51,2026-02-15T11:27:35.037Z,"Busy Father / أب مشغول","36 – 45 سنة","دبلوم متوسط",أب,"طفل واحد","3 – 6 سنوات",ذكر,"لا أعلم","إنترنت/تواصل اجتماعي",6,2,3,4,3,3,3,3,2,3,2,2,2,3,1,2,3,4,3,3,2,2,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم وصفات صحية سريعة"
Rs6n9HkOmMYIpxA694Ia,2026-02-18T23:13:39.637Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"4 أطفال فأكثر","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",10,3,3,4,2,3,3,3,2,3,3,1,1,1,1,2,5,5,5,5,5,3,1,"بصراحة، عملي لفترات طويلة يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من المتابعة المستمرة و {feature}","لا يوجد، شكراً لكم"
WGWPptKkZ18rzOBPNv83,2026-02-21T20:47:41.543Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"طفل واحد","7 – 10 سنوات",أنثى,"نحيف جداً","طبيب أطفال",8,4,3,4,3,4,3,4,3,3,2,3,3,4,4,3,4,4,4,4,5,2,2,"أواجه صعوبة في تنويع الأكل بسبب ضيق الوقت","أكثر ما أعجبني هو التصميم الجذاب","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
CtYChi6pN7fn2Wtox3Mt,2026-02-19T11:41:32.265Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",ثانوي,أم,"طفل واحد","11 – 14 سنة",أنثى,طبيعي,"الأهل والأصدقاء",5,3,5,5,3,4,4,4,4,5,5,3,4,4,3,4,3,4,2,2,4,4,4,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة النصائح العملية","سيكون أفضل لو تم نظام تنبيهات للوجبات"
rT6SfrnZ1mcwOZd8JldW,2026-02-14T04:02:05.998Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"4 أطفال فأكثر","أقل من 3 سنوات",ذكر,"نحيف جداً","طبيب أطفال",10,3,3,3,4,4,4,3,4,3,2,3,3,3,3,3,5,5,5,5,4,2,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة فيديوهات توضيحية أكثر"
1jkREFCzk3OcU1NfBaMk,2026-02-07T15:06:18.671Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أم,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",2,3,4,4,3,4,4,4,3,2,2,4,2,3,2,4,1,2,2,1,2,1,1,"أواجه صعوبة في تنويع الأكل بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو التصميم الجذاب","لا يوجد، شكراً لكم"
cL3bbaH5VjvrDbvLNBE6,2026-02-15T12:18:15.990Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",6,2,3,4,3,3,4,3,3,2,2,4,4,3,4,2,3,3,4,2,3,2,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب قلة الخيارات المتاحة","رائع، خاصة سهولة الاستخدام","أتمنى إضافة وصفات صحية سريعة"
7P9dExIIwwoIbnDU4NAV,2026-02-06T00:50:04.294Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الكتب والمجلات العلمية",8,3,4,4,3,4,3,4,2,4,4,4,4,4,3,3,4,5,4,4,4,2,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
jnDjACEkgNSwUB9QoDcY,2026-02-13T18:39:14.294Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","11 – 14 سنة",أنثى,طبيعي,"الأهل والأصدقاء",7,3,4,4,4,5,4,3,5,4,3,4,4,4,3,4,5,4,4,4,4,3,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب تأثير الإعلانات على طفلي","رائع، خاصة المعلومات القيمة","سيكون أفضل لو تم تطبيق للهواتف"
s9CtmSlNorH9jKBO6o9y,2026-02-02T02:54:39.013Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",0,4,3,2,2,3,4,4,4,3,3,4,3,4,4,3,3,1,3,3,3,3,2,"المشكلة الأساسية هي منع طفلي عن السكريات","أكثر ما أعجبني هو المعلومات القيمة","لا يوجد، شكراً لكم"
oRwryg6Ba2iKtFddFYPP,2026-02-18T20:36:38.736Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","أقل من 3 سنوات",ذكر,"نحيف جداً","الكتب والمجلات العلمية",4,4,4,5,4,3,5,4,4,3,3,4,3,4,4,5,2,2,3,2,3,4,4,"المشكلة الأساسية هي تنويع الأكل","رائع، خاصة سهولة الاستخدام","أتمنى إضافة استشارات مباشرة مع أطباء"
D8DxE0bTJiuIcbQRZrWb,2026-02-17T01:15:51.649Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,"وزن زائد","الأهل والأصدقاء",2,3,2,4,3,3,4,3,3,3,4,3,3,4,4,4,2,2,2,2,1,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من النصائح العملية و {feature}","لا يوجد، شكراً لكم"
0twnv32ePMM2LlgIO8uA,2026-01-26T08:24:28.140Z,"General Parent / العينة العامة","25 – 35 سنة","أقل من ثانوي",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",7,4,3,3,3,3,4,3,4,3,3,2,4,2,3,3,5,5,4,4,4,2,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إقناع طفلي بأكل الخضراوات","رائع، خاصة التصميم الجذاب","لا يوجد، شكراً لكم"
F3F9uZ55qhe3KegPKZ6K,2026-02-04T23:20:48.176Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أب,"طفل واحد","11 – 14 سنة",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,4,3,2,3,4,4,3,3,3,4,3,3,4,3,4,2,2,1,2,2,2,2,"بصراحة، ضيق الوقت يجعل من الصعب تنويع الأكل","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
x1FeUPw0vCiF64NvV8s0,2026-02-03T01:02:57.042Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",2,4,4,5,4,4,4,4,4,4,5,5,4,3,4,3,2,2,1,3,3,2,4,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو النصائح العملية","سيكون أفضل لو تم نظام تنبيهات للوجبات"
MYpyBtyppG64MjrMW5cA,2026-02-05T18:46:35.583Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أب,"4 أطفال فأكثر","3 – 6 سنوات",أنثى,"لا أعلم","الأهل والأصدقاء",9,3,3,3,2,4,3,3,4,3,3,3,4,4,3,3,5,5,5,5,5,2,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ارتفاع الأسعار","استفدت كثيراً من المعلومات القيمة و {feature}","لا يوجد، شكراً لكم"
bgULhw7O1FPDqUNFhTd6,2026-02-11T12:59:35.289Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"أخصائي تغذية",5,4,5,5,5,4,5,5,4,4,3,4,5,4,4,4,3,3,4,4,3,3,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة وصفات صحية سريعة"
tgXfDA5lNaL0pzOM8HE7,2026-01-26T09:13:08.884Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة",ثانوي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",8,3,4,4,4,5,4,4,4,4,5,4,4,4,3,4,4,4,5,4,5,3,4,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب تنويع الأكل","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة نظام تنبيهات للوجبات"
85wlBD1z2hozVt6vMCwT,2026-01-28T14:55:22.002Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"طفل واحد","أكبر من 14 سنة",ذكر,طبيعي,"طبيب أطفال",6,3,3,3,3,2,4,2,3,3,3,3,3,2,3,4,2,3,3,2,4,2,2,"المشكلة الأساسية هي تنويع الأكل","استفدت كثيراً من المعلومات القيمة و {feature}","لا يوجد، شكراً لكم"
dkcI5RYYjGLgyZo78unS,2026-01-28T08:36:19.720Z,"Busy Father / أب مشغول","36 – 45 سنة","دراسات عليا",أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",7,2,2,2,4,4,3,3,1,2,1,2,3,2,2,2,5,4,4,5,4,3,1,"أواجه صعوبة في تنويع الأكل بسبب ارتفاع الأسعار","رائع، خاصة سهولة الاستخدام","أتمنى إضافة استشارات مباشرة مع أطباء"
qyNRaiBIAyc4F7whitgn,2026-02-20T02:02:05.442Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",4,4,4,3,3,4,2,2,2,2,3,2,3,2,2,2,3,1,3,2,2,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب إيجاد وقت للطبخ","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
hd5Dcuq5TDSJYkYzbLR4,2026-02-02T08:38:06.897Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,"وزن زائد","طبيب أطفال",10,4,3,4,4,5,4,4,4,4,5,5,5,5,4,4,5,5,5,4,5,3,4,"المشكلة الأساسية هي تحديد الكميات المناسبة","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة وصفات صحية سريعة"
fm3WSSkhya0IDvB1WB9A,2026-02-15T09:43:47.114Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,"لا أعلم","الكتب والمجلات العلمية",8,5,3,3,4,5,3,4,4,5,5,4,4,5,4,4,4,4,4,4,4,2,4,"أواجه صعوبة في إيجاد وقت للطبخ بسبب عملي لفترات طويلة","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم نظام تنبيهات للوجبات"
HmeTv9Kjm34eYWSbuAMI,2026-02-09T18:29:43.901Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",6,3,4,3,2,3,4,4,3,3,4,3,3,3,3,4,3,4,3,3,3,1,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو التقييم الشامل","لا يوجد، شكراً لكم"
qvvyHvgFVIfxfagF2qKT,2026-02-11T08:46:15.898Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"طبيب أطفال",0,4,3,3,3,2,3,3,3,4,4,4,3,2,3,4,1,1,3,2,2,2,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عملي لفترات طويلة","رائع، خاصة النصائح العملية","أتمنى إضافة تطبيق للهواتف"
gkPDoZu5h087prg3Q6ol,2026-02-23T08:25:03.370Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","11 – 14 سنة",أنثى,"وزن زائد","طبيب أطفال",3,5,3,4,5,4,5,4,5,5,4,4,5,5,4,4,2,2,3,3,2,3,3,"المشكلة الأساسية هي تنويع الأكل","رائع، خاصة سهولة الاستخدام","لا يوجد، شكراً لكم"
N6UlfmNHhXq0THkxZ6wd,2026-02-10T01:30:24.690Z,"General Parent / العينة العامة","25 – 35 سنة",ثانوي,أب,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",3,3,4,4,3,4,4,4,2,3,3,4,4,2,4,3,2,2,2,2,1,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة فيديوهات توضيحية أكثر"
y37xxqTrrtB7scx7gWHl,2026-02-08T04:48:55.140Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"سمنة مفرطة","الإنترنت ومواقع التواصل الاجتماعي",10,4,3,2,3,4,3,4,3,3,3,3,3,2,4,2,5,5,5,5,4,2,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من التقييم الشامل و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
IuRG6xqlCaYGWJVBK6Fv,2026-02-13T01:45:56.895Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",7,3,3,3,4,4,4,4,3,5,4,4,5,5,4,5,4,5,4,3,4,4,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب ارتفاع الأسعار","أكثر ما أعجبني هو النصائح العملية","سيكون أفضل لو تم تطبيق للهواتف"
gV6Z57MjgYtVaEJZemFz,2026-02-06T20:21:54.616Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",6,4,3,4,2,2,4,3,4,4,4,3,4,4,3,2,3,3,3,3,2,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو التقييم الشامل","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
DJF9tbElQJ3XpM8tYLPx,2026-02-23T10:30:10.458Z,"Busy Father / أب مشغول","25 – 35 سنة",ثانوي,أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",2,2,2,3,3,4,2,3,3,2,2,3,1,3,2,2,2,2,1,3,1,3,2,"أواجه صعوبة في توفير وجبات صحية بسبب ارتفاع الأسعار","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة وصفات صحية سريعة"
jBxX1tXJU8ISqoE7SGDU,2026-02-14T23:43:23.462Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",أنثى,"لا أعلم","طبيب أطفال",10,4,4,3,3,4,5,5,3,3,4,3,3,4,3,3,4,5,5,4,5,4,3,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب منع طفلي عن السكريات","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة فيديوهات توضيحية أكثر"
kCMpHfHkZvrEZNYPq4FD,2026-02-15T05:58:29.142Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,"وزن زائد","طبيب أطفال",9,4,3,3,3,4,4,4,5,4,4,4,4,5,4,4,5,5,5,5,5,3,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب تأثير الإعلانات على طفلي","استفدت كثيراً من النصائح العملية و {feature}","لا يوجد، شكراً لكم"
